2022-09-20 00:04:14,drb_ra,ip,3.123.129.86,#CobaltStrike,https://twitter.com/drb_ra/status/1572013731097333760
2022-09-20 00:04:36,drb_ra,ip,172.245.27.233,#CobaltStrike,https://twitter.com/drb_ra/status/1572013823787237378
2022-09-20 00:08:52,ecarlesi,url,https://enclargenet.com/uni.zip,#phishing,https://twitter.com/ecarlesi/status/1572014897830969345
2022-09-20 00:09:18,ecarlesi,url,https://silviajewelry.com,#phishing,https://twitter.com/ecarlesi/status/1572015003418386432
2022-09-20 00:10:38,ecarlesi,url,https://assistancecartevitale.fr,#phishing,https://twitter.com/ecarlesi/status/1572015340778823681
2022-09-20 00:10:39,ecarlesi,url,https://cpam-inforenouvellement.fr,#phishing,https://twitter.com/ecarlesi/status/1572015343861645312
2022-09-20 00:15:12,RdpSnitch,ip,174.138.171.2,,https://twitter.com/RdpSnitch/status/1572016490156621824
2022-09-20 00:15:13,RdpSnitch,ip,104.143.34.114,,https://twitter.com/RdpSnitch/status/1572016494309154817
2022-09-20 00:15:13,RdpSnitch,ip,162.241.158.17,,https://twitter.com/RdpSnitch/status/1572016494309154817
2022-09-20 00:21:04,KesaGataMe0,url,https://rebland.ly/sjhupng,#phishing,https://twitter.com/KesaGataMe0/status/1572017967193554944
2022-09-20 00:21:04,KesaGataMe0,url,https://www.smdc-card.com/,#phishing,https://twitter.com/KesaGataMe0/status/1572017967193554944
2022-09-20 00:21:04,KesaGataMe0,ip,155.94.170.82,#phishing,https://twitter.com/KesaGataMe0/status/1572017967193554944
2022-09-20 00:29:53,ecarlesi,url,http://appleid-recovery.info/,#phishing,https://twitter.com/ecarlesi/status/1572020186038902788
2022-09-20 00:30:42,ecarlesi,url,https://securelessprime.fr,#phishing,https://twitter.com/ecarlesi/status/1572020390133645314
2022-09-20 00:30:45,AP_Zenmashi,ip,195.20.55.31,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1572020403295617025
2022-09-20 00:30:45,AP_Zenmashi,url,https://www.adbwarf.tk,#phishing #scam,https://twitter.com/AP_Zenmashi/status/1572020403295617025
2022-09-20 00:31:09,ecarlesi,url,http://espace-vitale-ameli.info,#phishing,https://twitter.com/ecarlesi/status/1572020502071283713
2022-09-20 00:34:06,KesaGataMe0,url,https://nta-cc.com,#phishing,https://twitter.com/KesaGataMe0/status/1572021248158466048
2022-09-20 00:34:06,KesaGataMe0,ip,155.94.178.206,#phishing,https://twitter.com/KesaGataMe0/status/1572021248158466048
2022-09-20 00:34:42,NoTell_inc,url,https://manageaccountsignunknown.shock-srv.com/signin-authflow,#phishing,https://twitter.com/NoTell_inc/status/1572021397194698753
2022-09-20 00:35:30,KesaGataMe0,url,https://saicosnlgioni1.shop/,#phishing,https://twitter.com/KesaGataMe0/status/1572021600056414208
2022-09-20 00:35:30,KesaGataMe0,ip,172.245.60.16,#phishing,https://twitter.com/KesaGataMe0/status/1572021600056414208
2022-09-20 00:37:18,ecarlesi,url,http://emethyl.info/software/%5bguru3d.com%5d-ddu.zip,#malware,https://twitter.com/ecarlesi/status/1572022050742575104
2022-09-20 00:39:50,taku888infinity,ip,155.94.179.156,#phishing,https://twitter.com/taku888infinity/status/1572022689572999168
2022-09-20 00:39:50,taku888infinity,url,https://sotfbnak.fuieo.info/,#phishing,https://twitter.com/taku888infinity/status/1572022689572999168
2022-09-20 00:48:11,KesaGataMe0,url,https://www.eukl-paseusca.icu,#phishing,https://twitter.com/KesaGataMe0/status/1572024789631660034
2022-09-20 00:48:11,KesaGataMe0,ip,192.3.27.149,#phishing,https://twitter.com/KesaGataMe0/status/1572024789631660034
2022-09-20 00:48:11,KesaGataMe0,url,https://www.eukl-pasausce.icu,#phishing,https://twitter.com/KesaGataMe0/status/1572024789631660034
2022-09-20 00:48:11,KesaGataMe0,url,https://www.eukl-paseuscns.icu,#phishing,https://twitter.com/KesaGataMe0/status/1572024789631660034
